"cid","pubchem_name","pid","cid_other","wwm","ppm","chembl","wwm_name","ppm_name","chembl_name","chembl_id"
44814423,"ertugliflozin",44814423,NA,1,1,1,"ertugliflozin","ertugliflozin","ertugliflozin","CHEMBL1770248"
443953,"erythromycin ethylsuccinate",443953,NA,1,1,1,"erythromycin ethylsuccinate","erythromycin ethylsuccinate","erythromycin ethylsuccinate","CHEMBL1200688"
146571,"escitalopram oxalate",146570,NA,1,1,1,"escitalopram oxalate","escitalopram oxalate","escitalopram oxalate","CHEMBL1200322"
179344,"eslicarbazepine acetate",179344,NA,1,1,1,"eslicarbazepine acetate","eslicarbazepine acetate","eslicarbazepine acetate","CHEMBL87992"
130564,"esomeprazole magnesium",4594,"5311083,130565,9799483,49799994,66762935,86280304",1,1,1,"esomeprazole magnesium","esomeprazole magnesium","esomeprazole magnesium","CHEMBL2146133"
3261,"estazolam",3261,NA,1,1,1,"estazolam","estazolam","estazolam","CHEMBL285674"
5757,"estradiol",5757,NA,1,1,1,"estradiol","estradiol","estradiol","CHEMBL135"
9818306,"estradiol acetate",9818306,"157050",1,1,1,"estradiol acetate","estradiol acetate","estradiol acetate","CHEMBL1200430"
444000,"estramustine phosphate sodium",259329,NA,1,1,1,"estramustine phosphate sodium","estramustine phosphate sodium","estramustine phosphate sodium","CHEMBL1200721"
5284555,"estropipate",3001028,NA,1,1,1,"estropipate","estropipate","estropipate","CHEMBL1200980"
969472,"eszopiclone",969472,NA,1,1,1,"eszopiclone","eszopiclone","eszopiclone","CHEMBL1522"
3278,"ethacrynic acid",3278,NA,1,1,1,"ethacrynic acid","ethacrynic acid","ethacrynic acid","CHEMBL456"
14051,"ethambutol dihydrochloride",14052,"14052,16051971,46878363",1,1,1,"ethambutol hydrochloride","ethambutol hydrochloride","ethambutol hydrochloride","CHEMBL1628240"
5281077,"ethchlorvynol",5281077,NA,1,1,1,"ethchlorvynol","ethchlorvynol","ethchlorvynol","CHEMBL591"
3284,"ethinamate",3284,NA,1,1,1,"ethinamate","ethinamate","ethinamate","CHEMBL1576"
5991,"ethinyl estradiol",5991,NA,1,1,1,"ethinyl estradiol","ethinyl estradiol","ethinyl estradiol","CHEMBL691"
2761171,"ethionamide",2761171,NA,1,1,1,"ethionamide","ethionamide","ethionamide","CHEMBL1441"
122824,"ethopropazine hydrochloride",3290,NA,1,1,1,"ethopropazine hydrochloride","ethopropazine hydrochloride","ethopropazine hydrochloride","CHEMBL1200970"
3291,"ethosuximide",3291,NA,1,1,1,"ethosuximide","ethosuximide","ethosuximide","CHEMBL696"
3292,"ethotoin",3292,NA,1,1,1,"ethotoin","ethotoin","ethotoin","CHEMBL1095"
3295,"ethoxzolamide",3295,NA,1,1,1,"ethoxzolamide","ethoxzolamide","ethoxzolamide","CHEMBL18"
13765,"ethylestrenol",13765,NA,1,1,1,"ethylestrenol","ethylestrenol","ethylestrenol","CHEMBL1200623"
9270,"ethynodiol diacetate",9270,NA,1,0,1,"ethynodiol diacetate",NA,"ethynodiol diacetate","CHEMBL1200624"
23894,"etidronate disodium",3305,NA,1,1,1,"etidronate disodium","etidronate disodium","etidronate disodium","CHEMBL1201042"
3308,"etodolac",3308,NA,1,1,1,"etodolac","etodolac","etodolac","CHEMBL622"
36462,"etoposide",36462,NA,1,1,1,"etoposide","etoposide","etoposide","CHEMBL44657"
193962,"etravirine",193962,NA,1,1,1,"etravirine","etravirine","etravirine","CHEMBL308954"
5282375,"etretinate",5282375,NA,1,1,1,"etretinate","etretinate","etretinate","CHEMBL464"
6442177,"001, rad",6442177,NA,1,1,1,"everolimus","everolimus","everolimus","CHEMBL1908360"
60198,"exemestane",60198,NA,1,1,1,"exemestane","exemestane","exemestane","CHEMBL1200374"
150311,"ezetimibe",150311,NA,1,1,1,"ezetimibe","ezetimibe","ezetimibe","CHEMBL1138"
121892,"retigabine",121892,NA,1,1,1,"ezogabine","ezogabine","ezogabine","CHEMBL41355"
3324,"famciclovir",3324,NA,1,1,1,"famciclovir","famciclovir","famciclovir","CHEMBL880"
5702160,"famotidine",5702160,"3325,5353622",1,1,1,"famotidine","famotidine","famotidine","CHEMBL902"
134018,"febuxostat",134018,NA,1,1,1,"febuxostat","febuxostat","febuxostat","CHEMBL1164729"
67517580,"uh9j2hbqwj",16722836,NA,1,1,0,"fedratinib hydrochloride","fedratinib hydrochloride",NA,NA
3331,"felbamate",3331,NA,1,1,1,"felbamate","felbamate","felbamate","CHEMBL1094"
3333,"felodipine",3333,NA,1,1,1,"felodipine","felodipine","felodipine","CHEMBL1480"
91452,"fenfluramine hydrochloride",3337,NA,1,0,1,"fenfluramine hydrochloride",NA,"fenfluramine hydrochloride","CHEMBL2106217"
3339,"fenofibrate",3339,NA,1,1,1,"fenofibrate","fenofibrate","fenofibrate","CHEMBL672"
64746,"fenoprofen calcium",3342,"14010989,64747,3342,67668959",1,1,1,"fenoprofen calcium","fenoprofen calcium","fenoprofen calcium","CHEMBL2103736"
13810,"fentanyl citrate",13810,NA,1,1,1,"fentanyl citrate","fentanyl citrate","fentanyl citrate","CHEMBL688"
9849808,"fesoterodine fumarate",6918558,NA,1,1,1,"fesoterodine fumarate","fesoterodine fumarate","fesoterodine fumarate","CHEMBL1201765"
63002,"fexofenadine hydrochloride",3348,NA,1,1,1,"fexofenadine hydrochloride","fexofenadine hydrochloride","fexofenadine hydrochloride","CHEMBL1200618"
57363,"finasteride",57363,NA,1,1,1,"finasteride","finasteride","finasteride","CHEMBL710"
107969,"fingolimod hydrochloride",107970,NA,1,1,1,"fingolimod hydrochloride","fingolimod hydrochloride","fingolimod hydrochloride","CHEMBL544665"
441345,"flavoxate hydrochloride",3354,NA,1,1,1,"flavoxate hydrochloride","flavoxate hydrochloride","flavoxate hydrochloride","CHEMBL1200875"
41022,"flecainide acetate",3356,NA,1,1,1,"flecainide acetate","flecainide acetate","flecainide acetate","CHEMBL1200822"
6918248,"flibanserin",6918248,NA,1,1,1,"flibanserin","flibanserin","flibanserin","CHEMBL231068"
4474062,"flosequinan",4474062,NA,1,1,1,"flosequinan","flosequinan","flosequinan","CHEMBL1908307"
3365,"fluconazole",3365,NA,1,1,1,"fluconazole","fluconazole","fluconazole","CHEMBL106"
3366,"5-fluorocytosine",3366,NA,1,1,1,"flucytosine","flucytosine","flucytosine","CHEMBL1463"
30751,"fludarabine phosphate",30751,NA,1,1,1,"fludarabine phosphate","fludarabine phosphate","fludarabine phosphate","CHEMBL1096882"
225609,"fludrocortisone acetate",225609,"3370,6710659,45357084,124040734,10572,40469514,5702054",1,1,1,"fludrocortisone acetate","fludrocortisone acetate","fludrocortisone acetate","CHEMBL1201010"
62857,"fluoxetine hydrochloride",3386,NA,1,1,1,"fluoxetine hydrochloride","fluoxetine hydrochloride","fluoxetine hydrochloride","CHEMBL1201082"
6446,"fluoxymesterone",6446,NA,1,1,1,"fluoxymesterone","fluoxymesterone","fluoxymesterone","CHEMBL1445"
67356,"fluphenazine dihydrochloride",3372,NA,1,1,1,"fluphenazine hydrochloride","fluphenazine hydrochloride","fluphenazine hydrochloride","CHEMBL1200792"
5876,"fluprednisolone",5876,NA,1,1,1,"fluprednisolone","fluprednisolone","fluprednisolone","CHEMBL1200774"
14434,"flurazepam hydrochloride",3393,NA,1,1,1,"flurazepam hydrochloride","flurazepam hydrochloride","flurazepam hydrochloride","CHEMBL3989724"
3394,"flurbiprofen",3394,NA,1,1,1,"flurbiprofen","flurbiprofen","flurbiprofen","CHEMBL563"
3397,"flutamide",3397,NA,1,1,1,"flutamide","flutamide","flutamide","CHEMBL806"
23663976,"fluvastatin sodium",446155,"23679527,16760425,24906289,66587062",1,1,1,"fluvastatin sodium","fluvastatin sodium","fluvastatin sodium","CHEMBL2218894"
9560989,"fluvoxamine maleate",5324346,"5384136,43725,13373005,21958071,119090957",1,1,1,"fluvoxamine maleate","fluvoxamine maleate","fluvoxamine maleate","CHEMBL1409"
135398658,"folic acid",135398658,NA,1,1,1,"folic acid","folic acid","folic acid","CHEMBL1622"
131535,"fosamprenavir calcium",131536,NA,1,1,1,"fosamprenavir calcium","fosamprenavir calcium","fosamprenavir calcium","CHEMBL1200734"
10199068,"fosfomycin tromethamine",10199068,NA,1,1,1,"fosfomycin tromethamine","fosfomycin tromethamine","fosfomycin tromethamine","CHEMBL1200331"
23681451,"fosinopril sodium",55891,"23666105,49800050,23667962,23694889,137705178,91798954,92131781,134715447",1,1,1,"fosinopril sodium","fosinopril sodium","fosinopril sodium","CHEMBL3039596"
25008120,"fostamatinib disodium",11671467,NA,1,1,1,"fostamatinib disodium","fostamatinib disodium","fostamatinib disodium","CHEMBL3989516"
152944,"frovatriptan succinate",152944,"22227442",1,1,1,"frovatriptan succinate","frovatriptan succinate","frovatriptan succinate","CHEMBL2138684"
5323714,"furazolidone",5323714,NA,1,1,1,"furazolidone","furazolidone","furazolidone","CHEMBL1103"
3440,"furosemide",3440,NA,1,1,1,"furosemide","furosemide","furosemide","CHEMBL35"
3446,"gabapentin",3446,NA,1,1,1,"gabapentin","gabapentin","gabapentin","CHEMBL940"
121587,"galanthamine hydrobromide",9651,NA,1,1,1,"galantamine hydrobromide","galantamine hydrobromide","galantamine hydrobromide","CHEMBL1555"
135398740,"ganciclovir",135398740,NA,1,1,1,"ganciclovir","ganciclovir","ganciclovir","CHEMBL182"
5379,"gatifloxacin",5379,NA,1,1,1,"gatifloxacin","gatifloxacin","gatifloxacin","CHEMBL31"
123631,"gefitinib",123631,NA,1,1,1,"gefitinib","gefitinib","gefitinib","CHEMBL939"
3463,"gemfibrozil",3463,NA,1,1,1,"gemfibrozil","gemfibrozil","gemfibrozil","CHEMBL457"
9588170,"gemifloxacin mesylate",9571107,"9571107,9577580",1,1,1,"gemifloxacin mesylate","gemifloxacin mesylate","gemifloxacin mesylate","CHEMBL1200621"
76970819,"gilteritinib fumarate",49803313,NA,1,1,1,"gilteritinib fumarate","gilteritinib fumarate","gilteritinib fumarate","CHEMBL3301603"
25166913,"glasdegib",25166913,NA,1,1,1,"glasdegib","glasdegib","glasdegib","CHEMBL2043437"
66828839,"glecaprevir",66828839,"129635886,76470875,138107849",1,0,1,"glecaprevir",NA,"glecaprevir","CHEMBL3545363"
3476,"glimepiride",3476,NA,1,1,1,"glimepiride","glimepiride","glimepiride","CHEMBL1481"
3478,"glipizide",3478,NA,1,1,1,"glipizide","glipizide","glipizide","CHEMBL1073"
3487,"glutethimide",3487,NA,1,1,1,"glutethimide","glutethimide","glutethimide","CHEMBL1102"
3488,"glibenclamide",3488,NA,1,1,1,"glyburide","glyburide","glyburide","CHEMBL472"
10482134,"glycerol phenylbutyrate",10482134,NA,1,1,1,"glycerol phenylbutyrate","glycerol phenylbutyrate","glycerol phenylbutyrate","CHEMBL2105745"
11693,"glycopyrrolate",3494,NA,1,1,1,"glycopyrrolate","glycopyrrolate","glycopyrrolate","CHEMBL1201027"
6918003,"granisetron hydrochloride",5284566,"65264",1,1,1,"granisetron hydrochloride","granisetron hydrochloride","granisetron hydrochloride","CHEMBL1237080"
44603531,"grazoprevir",44603531,NA,1,0,1,"grazoprevir",NA,"grazoprevir","CHEMBL2063090"
656829,"grepafloxacin hydrochloride",72474,NA,1,1,1,"grepafloxacin hydrochloride","grepafloxacin hydrochloride","grepafloxacin hydrochloride","CHEMBL1200393"
441140,"griseofulvin",441140,NA,1,0,1,"griseofulvin",NA,"griseofulvin","CHEMBL562"
3516,"guaifenesin",3516,NA,1,1,1,"guaifenesin","guaifenesin","guaifenesin","CHEMBL980"
5702062,"guanabenz acetate",5702063,"6420047,6852405",1,1,1,"guanabenz acetate","guanabenz acetate","guanabenz acetate","CHEMBL1200560"
68552,"guanadrel sulfate",38521,NA,1,1,1,"guanadrel sulfate","guanadrel sulfate","guanadrel sulfate","CHEMBL3184143"
86471,"guanethidine sulfate",3518,NA,1,1,1,"guanethidine monosulfate","guanethidine monosulfate","guanethidine monosulfate","CHEMBL1345"
71401,"guanfacine hydrochloride",3519,NA,1,1,1,"guanfacine hydrochloride","guanfacine hydrochloride","guanfacine hydrochloride","CHEMBL1200494"
5742,"guanidine hydrochloride",3520,NA,1,1,1,"guanidine hydrochloride","guanidine hydrochloride","guanidine hydrochloride","CHEMBL1200728"
31640,"halazepam",31640,NA,1,1,1,"halazepam","halazepam","halazepam","CHEMBL970"
37392,"halofantrine hydrochloride",37393,NA,1,1,1,"halofantrine hydrochloride","halofantrine hydrochloride","halofantrine hydrochloride","CHEMBL1200901"
3559,"haloperidol",3559,NA,1,1,1,"haloperidol","haloperidol","haloperidol","CHEMBL54"
443387,"hetacillin",443387,NA,1,1,1,"hetacillin","hetacillin","hetacillin","CHEMBL1201116"
101587,"hexocyclium metilsulfate",24199,NA,1,1,1,"hexocyclium methylsulfate","hexocyclium methylsulfate","hexocyclium methylsulfate","CHEMBL1626570"
10429215,"homatropine methylbromide",5282592,"6646,5702066,60148388,73416022",1,1,1,"homatropine methylbromide","homatropine methylbromide","homatropine methylbromide","CHEMBL1200851"
9351,"hydralazine hydrochloride",3637,NA,1,1,1,"hydralazine hydrochloride","hydralazine hydrochloride","hydralazine hydrochloride","CHEMBL542541"
3639,"hydrochlorothiazide",3639,NA,1,1,1,"hydrochlorothiazide","hydrochlorothiazide","hydrochlorothiazide","CHEMBL435"
5463977,"biocodone",5463977,"20831824",1,1,1,"hydrocodone bitartrate","hydrocodone bitartrate","hydrocodone bitartrate","CHEMBL2062267"
5754,"hydrocortisone",5754,NA,1,1,1,"hydrocortisone","hydrocortisone","hydrocortisone","CHEMBL389621"
223253,"hydrocortisone cypionate",223253,NA,1,1,1,"hydrocortisone cypionate","hydrocortisone cypionate","hydrocortisone cypionate","CHEMBL1549"
3647,"hydroflumethiazide",3647,NA,1,1,1,"hydroflumethiazide","hydroflumethiazide","hydroflumethiazide","CHEMBL1763"
5462347,"hydromorphone hydrochloride",5284570,NA,1,1,1,"hydromorphone hydrochloride","hydromorphone hydrochloride","hydromorphone hydrochloride","CHEMBL1237055"
12947,"hydroxychloroquine sulfate",3652,NA,1,1,1,"hydroxychloroquine sulfate","hydroxychloroquine sulfate","hydroxychloroquine sulfate","CHEMBL1690"
3657,"hydroxyurea",3657,NA,1,1,1,"hydroxyurea","hydroxyurea","hydroxyurea","CHEMBL467"
91513,"hydroxyzine dihydrochloride",3658,"71612,3658,24883432,657362",1,1,1,"hydroxyzine hydrochloride","hydroxyzine hydrochloride","hydroxyzine hydrochloride","CHEMBL1201007"
23670359,"ibandronate sodium",60852,NA,1,1,1,"ibandronate sodium","ibandronate sodium","ibandronate sodium","CHEMBL1201008"
24821094,"ibrutinib",24821094,NA,1,1,1,"ibrutinib","ibrutinib","ibrutinib","CHEMBL1873475"
3672,"ibuprofen",3672,NA,1,1,1,"ibuprofen","ibuprofen","ibuprofen","CHEMBL521"
9831415,"ethyl icosapentate",9831415,NA,1,1,1,"icosapent ethyl","icosapent ethyl","icosapent ethyl","CHEMBL2095209"
11625818,"idelalisib",11625818,NA,1,1,1,"idelalisib","idelalisib","idelalisib","CHEMBL2216870"
71360,"iloperidone",71360,NA,1,1,1,"iloperidone","iloperidone","iloperidone","CHEMBL14376"
123596,"imatinib mesylate",5291,NA,1,1,1,"imatinib mesylate","imatinib mesylate","imatinib mesylate","CHEMBL1642"
8228,"imipramine hydrochloride",3696,NA,1,1,1,"imipramine hydrochloride","imipramine hydrochloride","imipramine hydrochloride","CHEMBL1692"
3702,"indapamide",3702,NA,1,1,1,"indapamide","indapamide","indapamide","CHEMBL406"
5462355,"indinavir sulfate",5362440,NA,1,1,1,"indinavir sulfate","indinavir sulfate","indinavir sulfate","CHEMBL1735"
3715,"indomethacin",3715,NA,1,1,1,"indomethacin","indomethacin","indomethacin","CHEMBL6"
3749,"irbesartan",3749,NA,1,1,1,"irbesartan","irbesartan","irbesartan","CHEMBL1513"
72196309,"isavuconazonium sulfate",6918606,NA,1,1,1,"isavuconazonium sulfate","isavuconazonium sulfate","isavuconazonium sulfate","CHEMBL3137333"
3759,"isocarboxazid",3759,NA,1,1,1,"isocarboxazid","isocarboxazid","isocarboxazid","CHEMBL1201168"
3767,"isoniazid",3767,NA,1,1,1,"isoniazid","isoniazid","isoniazid","CHEMBL64"
6284,"isopropamide iodide",3775,NA,1,1,1,"isopropamide iodide","isopropamide iodide","isopropamide iodide","CHEMBL1200347"
12597,"isosorbide",12597,NA,1,1,1,"isosorbide","isosorbide","isosorbide","CHEMBL1200660"
6883,"isosorbide dinitrate",6883,NA,1,1,1,"isosorbide dinitrate","isosorbide dinitrate","isosorbide dinitrate","CHEMBL6622"
27661,"isosorbide mononitrate",27661,NA,1,1,1,"isosorbide mononitrate","isosorbide mononitrate","isosorbide mononitrate","CHEMBL1311"
5282379,"isotretinoin",5282379,NA,1,1,1,"isotretinoin","isotretinoin","isotretinoin","CHEMBL547"
3784,"isradipine",3784,NA,1,1,1,"isradipine","isradipine","isradipine","CHEMBL1648"
5311037,"istradefylline",5311037,NA,1,1,1,"istradefylline","istradefylline","istradefylline","CHEMBL431770"
3793,"itraconazole",3793,"55283,6917738,14179013,45039617,14179008",1,1,0,"itraconazole","itraconazole",NA,NA
3045381,"ivabradine hydrochloride",132999,NA,1,1,1,"ivabradine hydrochloride","ivabradine hydrochloride","ivabradine hydrochloride","CHEMBL2145077"
16220172,"ivacaftor",16220172,NA,1,1,1,"ivacaftor","ivacaftor","ivacaftor","CHEMBL2010601"
6321424,"ivermectin",6321424,"4330618,11957587,6419971,45114068,71308642,71749648,6427057,3085416,21584398,57182275,122172888,124870718,124870720,134687046,135391144",1,1,1,"ivermectin","ivermectin","ivermectin","CHEMBL1200633"
71657455,"ivosidenib",71657455,NA,1,1,1,"ivosidenib","ivosidenib","ivosidenib","CHEMBL3989958"
56844015,"ixazomib citrate",56844015,NA,1,1,1,"ixazomib citrate","ixazomib citrate","ixazomib citrate","CHEMBL3545432"
456201,"ketoconazole",456201,"47576,3823,5702077,16757695,73951506",1,1,1,"ketoconazole","ketoconazole","ketoconazole","CHEMBL157101"
3825,"ketoprofen",3825,NA,1,1,1,"ketoprofen","ketoprofen","ketoprofen","CHEMBL571"
84003,"ketorolac tromethamine",3826,NA,1,1,1,"ketorolac tromethamine","ketorolac tromethamine","ketorolac tromethamine","CHEMBL1201124"
5961,"l-glutamine",5961,NA,1,0,0,"l-glutamine",NA,NA,NA
71412,"labetalol hydrochloride",3869,NA,1,1,1,"labetalol hydrochloride","labetalol hydrochloride","labetalol hydrochloride","CHEMBL1200323"
219078,"lacosamide",219078,NA,1,1,0,"lacosamide","lacosamide",NA,NA
60825,"lamivudine",60825,NA,1,1,1,"lamivudine","lamivudine","lamivudine","CHEMBL141"
3878,"lamotrigine",3878,NA,1,1,1,"lamotrigine","lamotrigine","lamotrigine","CHEMBL741"
3883,"lansoprazole",3883,NA,1,1,1,"lansoprazole","lansoprazole","lansoprazole","CHEMBL480"
9941095,"lapatinib ditosylate",208908,NA,1,1,1,"lapatinib ditosylate","lapatinib ditosylate","lapatinib ditosylate","CHEMBL1201179"
46188928,"larotrectinib",46188928,NA,1,1,1,"larotrectinib","larotrectinib","larotrectinib","CHEMBL3889654"
46927777,"lasmiditan succinate",11610526,NA,1,1,1,"lasmiditan succinate","lasmiditan succinate","lasmiditan succinate","CHEMBL3039526"
67505836,"ledipasvir",67505836,NA,1,0,1,"ledipasvir",NA,"ledipasvir","CHEMBL2374220"
86346053,"lefamulin acetate",25185057,"134692783,138112629,138394011",1,1,1,"lefamulin acetate","lefamulin acetate","lefamulin acetate","CHEMBL3545309"
3899,"leflunomide",3899,NA,1,1,1,"leflunomide","leflunomide","leflunomide","CHEMBL960"
56944144,"lemborexant",56944144,NA,1,1,1,"lemborexant","lemborexant","lemborexant","CHEMBL3545367"
216326,"lenalidomide",216326,NA,1,1,1,"lenalidomide","lenalidomide","lenalidomide","CHEMBL848"
11237762,"lenvatinib mesylate",9823820,NA,1,1,1,"lenvatinib mesylate","lenvatinib mesylate","lenvatinib mesylate","CHEMBL2105704"
53465279,"lesinurad",53465279,NA,1,1,1,"lesinurad","lesinurad","lesinurad","CHEMBL2105720"
45138674,"letermovir",45138674,NA,1,1,1,"letermovir","letermovir","letermovir","CHEMBL1241951"
3902,"letrozole",3902,NA,1,1,1,"letrozole","letrozole","letrozole","CHEMBL1444"
135403647,"leucovorin calcium",135403648,"135883785,135738681,135436482,135823198",1,1,1,"leucovorin calcium","leucovorin calcium","leucovorin calcium","CHEMBL1201138"
27944,"levamisole hydrochloride",26879,NA,1,1,1,"levamisole hydrochloride","levamisole hydrochloride","levamisole hydrochloride","CHEMBL1770"
5284583,"levetiracetam",5284583,NA,1,1,1,"levetiracetam","levetiracetam","levetiracetam","CHEMBL1286"
10917,"l-carnitine",10918,NA,1,1,1,"levocarnitine","levocarnitine","levocarnitine","CHEMBL1149"
9955977,"levocetirizine dihydrochloride",1549000,NA,1,1,1,"levocetirizine dihydrochloride","levocetirizine dihydrochloride","levocetirizine dihydrochloride","CHEMBL1201190"
6047,"levodopa",6047,NA,1,1,1,"levodopa","levodopa","levodopa","CHEMBL1009"
149096,"levofloxacin",149096,NA,1,1,1,"levofloxacin","levofloxacin","levofloxacin","CHEMBL33"
135564391,"levomefolate calcium",135398561,NA,1,0,1,"levomefolate calcium",NA,"levomefolate calcium","CHEMBL1615371"
39371,"levomethadyl acetate hydrochloride",15130,NA,1,1,1,"levomethadyl acetate hydrochloride","levomethadyl acetate hydrochloride","levomethadyl acetate hydrochloride","CHEMBL1200817"
