cid,dose,dose_min,dose_max,dose_unit,dose_conf,dose_unit_type,duration,duration_unit,frequency,frequency_unit,rate,rate_unit,volume,volume_unit,lifestage
54513,60 ug/mL,60,60,ug/ml,high,mass_volume,,,,,,,,,
776,79.96 ug/mL/40H,79.96,79.96,ug/ml,high,mass_volume,,,,,,,,,
39161,80 ug/ml/every 2 weeks,80,80,ug/ml,high,mass_volume,,,,,,,,,
48576,25-100 ug/ml (650-1085 ug total dose),25,100,ug/ml,high,mass_volume,,,,,,,,,
43360,"100 μg/ml in the drinking water, female, 6–8 wk before timed breeding and throughout the pregnanc",100,100,ug/ml,low,mass_volume,,,,,,,,,
8484,"100 ul,500 ug/mL, 5 d/w, 5W",100,100,ug/ml,low,mass_volume,,,,,,,,,
60368,"100 uL 1000 ug/mL, 3D",100,100,ug/ml,low,mass_volume,,,,,,,,,
60367,"100 uL 100 ug/mL, 3D",100,100,ug/ml,low,mass_volume,,,,,,,,,
19405,100 ug/mL,100,100,ug/ml,high,mass_volume,,,,,,,,,
43367,"100 ug/mL in drinking water, pregnant,throughout pregnancy to birth",100,100,ug/ml,high,mass_volume,,,,,,,,,
43365,"100 ug/ml in drinking water, 12W",100,100,ug/ml,high,mass_volume,,,,,,,,,
43368,"100 ug/mL in drinking water,12W",100,100,ug/ml,high,mass_volume,,,,,,,,,
43369,"100 ug/mL in drinking water,24W",100,100,ug/ml,high,mass_volume,,,,,,,,,
43366,"100 ug/ml in drinking water, 4W",100,100,ug/ml,high,mass_volume,,,,,,,,,
43364,"100 ug/mL in drink water, 2D",100,100,ug/ml,high,mass_volume,,,,,,,,,
43370,"100 ug/ml in water, 12W",100,100,ug/ml,high,mass_volume,,,,,,,,,
9800,100 ug/ml of drinking water/5D,100,100,ug/ml,high,mass_volume,,,,,,,,,
48539,100 ug/mL,100,100,ug/ml,high,mass_volume,,,,,,,,,
60366,100 ug/mL 100 ul,100,100,ug/ml,high,mass_volume,,,,,,,,,
608,157.1 ug/mL/20H,157.1,157.1,ug/ml,high,mass_volume,,,,,,,,,
43454,"200 ug/mL, in drinking solutions of 2% saccharin, females",200,200,ug/ml,high,mass_volume,,,,,,,,,
43453,"200 ug/ml, 4W",200,200,ug/ml,high,mass_volume,,,,,,,,,
7175,200 ug/ml/24 hours,200,200,ug/ml,high,mass_volume,,,,,,,,,
43444,"200 ug/ml in drinking water, 30 d prior to mating and until the offspring were weaned on postnatal d",200,200,ug/ml,high,mass_volume,,,,,,,,,
43446,"200 ug/mL in drinking water, pregnant,throughout pregnancy to birth",200,200,ug/ml,high,mass_volume,,,,,,,,,
43445,"200 ug/ml in drinking water, pregnant females, throughout pregnancy and to postnatal day 21",200,200,ug/ml,high,mass_volume,,,,,,,,,
43447,"200 ug/mL in drinking water,2W",200,200,ug/ml,high,mass_volume,,,,,,,,,
43443,"200 ug/ml in drink water, pregnant, from pregnant d 14 to delivery",200,200,ug/ml,high,mass_volume,,,,,,,,,
43440,"200 ug/mL in 2% saccharin, pregnant,from pregnant days 12-14 to postnata day 21",200,200,ug/ml,high,mass_volume,,,,,,,,,
43441,"200 ug/mL in 2% saccharine in drinking water, 24 w age, 4W",200,200,ug/ml,high,mass_volume,,,,,,,,,
43442,"200 ug/mL in 2% saccharine in drinking water, 4 w age pups, 4W",200,200,ug/ml,high,mass_volume,,,,,,,,,
43448,"200 ug/mL in water, from pregnant day 0 to postnatal day 0",200,200,ug/ml,high,mass_volume,,,,,,,,,
43449,"200 ug/mL in water, from pregnant day 0 to postnatal day 7",200,200,ug/ml,high,mass_volume,,,,,,,,,
43451,"200 ug/mL in water, from pregnant day 14 to postnatal day 0",200,200,ug/ml,high,mass_volume,,,,,,,,,
43452,"200 ug/mL in water, from pregnant day 14 to postnatal day 7",200,200,ug/ml,high,mass_volume,,,,,,,,,
43450,"200 ug/mL in water, from pregnant day 0 to pregnant day 13",200,200,ug/ml,high,mass_volume,,,,,,,,,
7003,200 ug/mL/24h,200,200,ug/ml,high,mass_volume,,,,,,,,,
28930,250 ug/ml,250,250,ug/ml,high,mass_volume,,,,,,,,,
30004,260 ug/ml/4H,260,260,ug/ml,high,mass_volume,,,,,,,,,
45077,91-273.0 µg/ml,91,273,ug/ml,low,mass_volume,,,,,,,,,
45006,273.0 µg/ml,273,273,ug/ml,low,mass_volume,,,,,,,,,
28026,"300 μg/mL, then infectious of K. pneumoniae",300,300,ug/ml,low,mass_volume,,,,,,,,,
42291,"440 ug/ml, 10 ul, 7D",440,440,ug/ml,high,mass_volume,,,,,,,,,
58637,"500 ug/mL, pregnant, pregnant days 0 - postnatal day 21, then pups at postnatal days 21-154",500,500,ug/ml,high,mass_volume,,,,,,,,,
58638,"500 ug/mL, pregnant, pregnant days 0 - postnatal day 21, then pups at postnatal days 21-259",500,500,ug/ml,high,mass_volume,,,,,,,,,
42258,500 ug/1 mL,500,500,ug/ml,high,mass_volume,,,,,,,,,
28941,>500 ug/mL/3H,500,500,ug/ml,high,mass_volume,,,,,,,,,
758,654.1 ug/mL/20H,654.1,654.1,ug/ml,high,mass_volume,,,,,,,,,
51910,>675 ug/mL,675,675,ug/ml,high,mass_volume,,,,,,,,,
7006,700 ug/mL/6h,700,700,ug/ml,high,mass_volume,,,,,,,,,
45875,827.5 ug/mL/4H,827.5,827.5,ug/ml,high,mass_volume,,,,,,,,,
19407,1000 ug/mL,1000,1000,ug/ml,high,mass_volume,,,,,,,,,
55653,1000 ug/mL,1000,1000,ug/ml,high,mass_volume,,,,,,,,,
60369,1000 ug/mL 100 ul,1000,1000,ug/ml,high,mass_volume,,,,,,,,,
28923,1200 ug/mL,1200,1200,ug/ml,high,mass_volume,,,,,,,,,
45847,1250 ug/mL/24 hours,1250,1250,ug/ml,high,mass_volume,,,,,,,,,
587,1335 ug/mL/20H,1335,1335,ug/ml,high,mass_volume,,,,,,,,,
7178,2000 ug/ml/24 hours,2000,2000,ug/ml,high,mass_volume,,,,,,,,,
19428,3000 ug/ml,3000,3000,ug/ml,high,mass_volume,,,,,,,,,
48312,0.088 mmol/10W,0.088,0.088,mmol,high,molar,,,,,,,,,
29117,"0.1 mmol, Dotarem, 8D",0.1,0.1,mmol,high,molar,,,,,,,,,
29118,"0.1 mmol, Omniscan, 8D",0.1,0.1,mmol,high,molar,,,,,,,,,
29050,"0.1 mmol/mg*kg, 4 times/W (between days 1 and 4) for 5W",0.1,0.1,mmol,high,molar,,,,,,,,,
47707,0.133 mmol,0.133,0.133,mmol,high,molar,,,,,,,,,
28954,0.25 mMol,0.25,0.25,mmol,high,molar,,,,,,,,,
29160,0.25 mMol,0.25,0.25,mmol,high,molar,,,,,,,,,
28269,"0.3 mM, 5 ul, 5 min",0.3,0.3,mmol,low,molar,,,,,,,,,
11476,0.43 mmol,0.43,0.43,mmol,high,molar,,,,,,,,,
43298,"0.44 mmol/ml, 46W, in drinking water",0.44,0.44,mmol,high,molar,,,,,,,,,
28277,"0.45 mM, 7D",0.45,0.45,mmol,low,molar,,,,,,,,,
28276,0.45 mM,0.45,0.45,mmol,low,molar,,,,,,,,,
43318,"0.77 mM in drinking water, 4W",0.77,0.77,mmol,low,molar,,,,,,,,,
29170,0.9 mmol,0.9,0.9,mmol,high,molar,,,,,,,,,
32308,"1 mM, in drinking water, 4 w age, 10W",1,1,mmol,low,molar,,,,,,,,,
32307,"1 mM in drinking water, at 4-14W of age",1,1,mmol,low,molar,,,,,,,,,
59928,"1 mM, 100 ul, small drop",1,1,mmol,low,molar,,,,,,,,,
45525,1 mM in 2.5 ul,1,1,mmol,low,molar,,,,,,,,,
4107,1.83 mmol,1.83,1.83,mmol,high,molar,,,,,,,,,
59240,"2 mM, 0.25 ul/h, 28D",2,2,mmol,low,molar,,,,,,,,,
32329,"2 mM in drinking water, at 4-14W of age",2,2,mmol,low,molar,,,,,,,,,
32328,"2 mM in drinking water, 3D across 4D",2,2,mmol,low,molar,,,,,,,,,
32330,"2 mM in the drinking water for 3 days per week starting at 4W old, 4W",2,2,mmol,low,molar,,,,,,,,,
52867,"2 mM, small drop",2,2,mmol,low,molar,,,,,,,,,
52866,"2 mM, 100 ul",2,2,mmol,low,molar,,,,,,,,,
20175,2.5mmol Ln/kg,2.5,2.5,mmol,high,molar,,,,,,,,,
31921,2.5 mM,2.5,2.5,mmol,low,molar,,,,,,,,,
59262,"3 mM, 0.25 ul/h, 28D",3,3,mmol,low,molar,,,,,,,,,
17267,5 mmol/5 ml DMSO,5,5,mmol,high,molar,,,,,,,,,
41888,5 mmole/kg,5,5,mmol,high,molar,,,,,,,,,
6204,"5 mM dissolved in HCl (30-100 mM), 60 min",5,5,mmol,low,molar,,,,,,,,,
38592,"6 mM, 4W",6,6,mmol,low,molar,,,,,,,,,
31616,"8 mM, 7D",8,8,mmol,low,molar,,,,,,,,,
16880,"8 mM in drinking water, 3 months",8,8,mmol,low,molar,,,,,,,,,
58246,"10 mM, 10D",10,10,mmol,low,molar,,,,,,,,,
11306,"10 mM every other day, 35D",10,10,mmol,low,molar,,,,,,,,,
12394,10 mM,10,10,mmol,low,molar,,,,,,,,,
37127,10 mM,10,10,mmol,low,molar,,,,,,,,,
50061,18 mM/1 min,18,18,mmol,low,molar,,,,,,,,,
40066,20 mM,20,20,mmol,low,molar,,,,,,,,,
38901,"25 mm capsule, implant",25,25,mmol,low,molar,,,,,,,,,
5294,35 mM,35,35,mmol,low,molar,,,,,,,,,
5295,35 mM,35,35,mmol,low,molar,,,,,,,,,
905,"40 mM in drinking water, pregnant, through pregnancy, then pups until age 12-18 months",40,40,mmol,low,molar,,,,,,,,,
21499,40 mM 1.5 mL,40,40,mmol,low,molar,,,,,,,,,
49630,50 mmol,50,50,mmol,high,molar,,,,,,,,,
3575,"50 mmole, 0.1mL/8D preg",50,50,mmol,high,molar,,,,,,,,,
2660,"50 mM, 0.4 ml/min, 5 min",50,50,mmol,low,molar,,,1,min,,,,,
58849,"75 mM, 30 mL",75,75,mmol,low,molar,,,,,,,,,
3523,"100 mmole, 0.1mL/3D preg",100,100,mmol,high,molar,,,,,,,,,
3521,100 mM/3D preg,100,100,mmol,low,molar,,,,,,,,,
3522,100 mM/8D preg,100,100,mmol,low,molar,,,,,,,,,
33585,31 nmol/day/5D,31,31,nmol,high,molar,,,1,day,,,,,
25563,0.02 nmol,0.02,0.02,nmol,high,molar,,,,,,,,,
37414,0.08 nmol,0.08,0.08,nmol,high,molar,,,,,,,,,
15731,0.2 nmol,0.2,0.2,nmol,high,molar,,,,,,,,,
25586,0.26 nmol,0.26,0.26,nmol,high,molar,,,,,,,,,
15738,0.56 nmol,0.56,0.56,nmol,high,molar,,,,,,,,,
45522,0.625 nmol,0.625,0.625,nmol,high,molar,,,,,,,,,
15740,1 nM,1,1,nmol,low,molar,,,,,,,,,
26275,3 nmol,3,3,nmol,high,molar,,,,,,,,,
44793,5 nmol,5,5,nmol,high,molar,,,,,,,,,
10336,7.5 nmol,7.5,7.5,nmol,high,molar,,,,,,,,,
16376,9.5 nmoL,9.5,9.5,nmol,high,molar,,,,,,,,,
53494,"10 nm, 4W",10,10,nmol,low,molar,,,,,,,,,
41952,10 nM,10,10,nmol,low,molar,,,,,,,,,
10253,10 nmol,10,10,nmol,high,molar,,,,,,,,,
44715,10 nmol,10,10,nmol,high,molar,,,,,,,,,
44060,"10 nmol, 0.2 ul/min over 5 min",10,10,nmol,high,molar,,,1,min,,,,,
44725,15 nmol,15,15,nmol,high,molar,,,,,,,,,
44728,15nmol,15,15,nmol,high,molar,,,,,,,,,
33524,"25 nM/kg, every other day for up to 67 w",25,25,nmol,low,molar,,,,,,,,,
2895,30 nmol,30,30,nmol,high,molar,,,,,,,,,
42038,35 nmol/site,35,35,nmol,high,molar,,,,,,,,,
53518,"75 nm, 4W",75,75,nmol,low,molar,,,,,,,,,
50479,100 nmol,100,100,nmol,high,molar,,,,,,,,,
33580,"125 nM/kg, every other day for up to 67 w",125,125,nmol,low,molar,,,,,,,,,
45860,200 nmol,200,200,nmol,high,molar,,,,,,,,,
811,200 nmol/animal,200,200,nmol,high,molar,,,,,,,,,
902,250 nmol,250,250,nmol,high,molar,,,,,,,,,
30976,300 nmol,300,300,nmol,high,molar,,,,,,,,,
45864,355.6 nmol,355.6,355.6,nmol,high,molar,,,,,,,,,
40703,2.5 pmol/hr/4W,2.5,2.5,pmol,high,molar,,,,,,,,,
17624,30 pmol/site,30,30,pmol,high,molar,,,,,,,,,
50480,100 pmol,100,100,pmol,high,molar,,,,,,,,,
17603,100 pmol/site,100,100,pmol,high,molar,,,,,,,,,
17625,300 pmol/site,300,300,pmol,high,molar,,,,,,,,,
17633,400 pmol/site,400,400,pmol,high,molar,,,,,,,,,
56729,2000 pm/13W,2000,2000,pmol,low,molar,,,,,,,,,
1386,1 umol/day/2D,1,1,umol,high,molar,,,1,day,,,,,
7792,125 umol twice per week/4W,125,125,umol,high,molar,,,2,week,,,,,
51831,0.000125 uM,0.000125,0.000125,umol,low,molar,,,,,,,,,
28268,"0.1umol in 2.5 uL, 7D",0.1,0.1,umol,high,molar,,,,,,,,,
59921,0.4 umol,0.4,0.4,umol,high,molar,,,,,,,,,
38723,0.5 umol to ears,0.5,0.5,umol,high,molar,,,,,,,,,
28336,"1umol in 2.5 uL, 7D",1,1,umol,high,molar,,,,,,,,,
53686,"1.25 uM, closed head injury concussion model",1.25,1.25,umol,low,molar,,,,,,,,,
29184,2 umol,2,2,umol,high,molar,,,,,,,,,
59954,2 umol,2,2,umol,high,molar,,,,,,,,,
13271,3 uM,3,3,umol,low,molar,,,,,,,,,
13272,3 uM,3,3,umol,low,molar,,,,,,,,,
59963,3 umol,3,3,umol,high,molar,,,,,,,,,
11106,6.2 umol,6.2,6.2,umol,high,molar,,,,,,,,,
5802,"7.5 uM in drinking water, 6 m",7.5,7.5,umol,low,molar,,,,,,,,,
47774,8.0 uM,8,8,umol,low,molar,,,,,,,,,
28314,"10umol in 2.5 uL, 7D",10,10,umol,high,molar,,,,,,,,,
30080,10 uM,10,10,umol,low,molar,,,,,,,,,
43990,"10uM, 30 min",10,10,umol,low,molar,,,,,,,,,
12498,41 uM,41,41,umol,low,molar,,,,,,,,,
18097,"50 uM, in drinking water, 4 w age, 10W",50,50,umol,low,molar,,,,,,,,,
8829,"50 uM in the drinking water for 3 days per week starting at 4W old, 10W",50,50,umol,low,molar,,,,,,,,,
8820,"100 uM in the drinking water for 3 days per week starting at 4W old, 4W",100,100,umol,low,molar,,,,,,,,,
20902,100 uM,100,100,umol,low,molar,,,,,,,,,
20903,100 uM,100,100,umol,low,molar,,,,,,,,,
38828,150 uM in nucleus accumbens,150,150,umol,low,molar,,,,,,,,,
5757,"200 uM in drinking water, 6 m",200,200,umol,low,molar,,,,,,,,,
19239,"300 uM in osmotic minipump, 1 uL/h, 7D",300,300,umol,low,molar,,,,,,,,,
27794,"300 uM, intraventral",300,300,umol,low,molar,,,,,,,,,
29139,500 uM Gd-diethylenetriaminepentaacetic acid (DTPA)-bis-methylamide,500,500,umol,low,molar,,,,,,,,,
17594,"1,500 um, 5-min (0.2 mL/min), into the right vibrissal cortex",1500,1500,umol,low,molar,,,1,min,,,,,
29084,>0.01 mmol/kg/day,0.01,0.01,mmol/kg,high,molar_mass,,,1,day,,,,,
29079,0.03 mmoL/kg/day,0.03,0.03,mmol/kg,high,molar_mass,,,1,day,,,,,
58497,0.05-5.0 mmol/kg/day/3D,0.05,0.05,mmol/kg,high,molar_mass,,,1,day,,,,,
29093,0.05 mmoL/kg/day,0.05,0.05,mmol/kg,high,molar_mass,,,1,day,,,,,
29097,0.1 mmoL/kg/day,0.1,0.1,mmol/kg,high,molar_mass,,,1,day,,,,,
29098,0.1 mmoL/kg/day,0.1,0.1,mmol/kg,high,molar_mass,,,1,day,,,,,
29143,0.1 mmoL/kg/day,0.1,0.1,mmol/kg,high,molar_mass,,,1,day,,,,,
29231,0.1 mmoL/kg/day,0.1,0.1,mmol/kg,high,molar_mass,,,1,day,,,,,
29278,0.1 mmoL/kg/day,0.1,0.1,mmol/kg,high,molar_mass,,,1,day,,,,,
48710,0.13 mmol/kg/day/8-10D preg,0.13,0.13,mmol/kg,high,molar_mass,,,1,day,,,,,
48711,0.14 mmol/kg/day/8-10D preg,0.14,0.14,mmol/kg,high,molar_mass,,,1,day,,,,,
48712,0.171 mmol/kg/day/8-10D preg,0.171,0.171,mmol/kg,high,molar_mass,,,1,day,,,,,
48713,0.2 mmol/kg/day/8-10D preg,0.2,0.2,mmol/kg,high,molar_mass,,,1,day,,,,,
29101,0.21 mmoL/kg/day,0.21,0.21,mmol/kg,high,molar_mass,,,1,day,,,,,
48714,0.23 mmol/kg/day/11-13D preg,0.23,0.23,mmol/kg,high,molar_mass,,,1,day,,,,,
48715,0.23 mmol/kg/day/8-10D preg,0.23,0.23,mmol/kg,high,molar_mass,,,1,day,,,,,
29146,0.25 mmoL/kg/day,0.25,0.25,mmol/kg,high,molar_mass,,,1,day,,,,,
21550,0.25 mmol/kg/day/25D,0.25,0.25,mmol/kg,high,molar_mass,,,1,day,,,,,
21551,0.25 mmol/kg/day/27D,0.25,0.25,mmol/kg,high,molar_mass,,,1,day,,,,,
21554,0.25 mmol/kg/day/6D,0.25,0.25,mmol/kg,high,molar_mass,,,1,day,,,,,
21555,0.25 mmol/kg/day/8D,0.25,0.25,mmol/kg,high,molar_mass,,,1,day,,,,,
21552,0.25 mmol/kg/day/4W,0.25,0.25,mmol/kg,high,molar_mass,,,1,day,,,,,
21553,0.25 mmol/kg/day/4W,0.25,0.25,mmol/kg,high,molar_mass,,,1,day,,,,,
48716,0.254 mmol/kg/day/8-10D preg,0.254,0.254,mmol/kg,high,molar_mass,,,1,day,,,,,
48717,0.27 mmol/kg/day/11-13D preg,0.27,0.27,mmol/kg,high,molar_mass,,,1,day,,,,,
48718,0.27 mmol/kg/day/8-10D preg,0.27,0.27,mmol/kg,high,molar_mass,,,1,day,,,,,
28958,0.3 mmoL/kg/day,0.3,0.3,mmol/kg,high,molar_mass,,,1,day,,,,,
29000,0.3 mmoL/kg/day,0.3,0.3,mmol/kg,high,molar_mass,,,1,day,,,,,
29040,>0.3 mmoL/kg/day,0.3,0.3,mmol/kg,high,molar_mass,,,1,day,,,,,
29104,0.3 mmoL/kg/day,0.3,0.3,mmol/kg,high,molar_mass,,,1,day,,,,,
48721,0.335 mmol/kg/day/8-10D preg,0.335,0.335,mmol/kg,high,molar_mass,,,1,day,,,,,
29239,0.4 mmol/kg/day,0.4,0.4,mmol/kg,high,molar_mass,,,1,day,,,,,
29082,0.5 mmoL/kg/day,0.5,0.5,mmol/kg,high,molar_mass,,,1,day,,,,,
29242,0.5 mmoL/kg/day,0.5,0.5,mmol/kg,high,molar_mass,,,1,day,,,,,
29243,0.5 mmoL/kg/day,0.5,0.5,mmol/kg,high,molar_mass,,,1,day,,,,,
11701,0.5 mmol/kg/day/9D,0.5,0.5,mmol/kg,high,molar_mass,,,1,day,,,,,
21556,0.5 mmol/kg/day/11D,0.5,0.5,mmol/kg,high,molar_mass,,,1,day,,,,,
21557,0.5 mmol/kg/day/13D,0.5,0.5,mmol/kg,high,molar_mass,,,1,day,,,,,
21558,0.5 mmol/kg/day/3D,0.5,0.5,mmol/kg,high,molar_mass,,,1,day,,,,,
21559,0.5 mmol/kg/day/5D,0.5,0.5,mmol/kg,high,molar_mass,,,1,day,,,,,
21560,0.5 mmol/kg/day/6D,0.5,0.5,mmol/kg,high,molar_mass,,,1,day,,,,,
21561,0.5 mmol/kg/day/7D,0.5,0.5,mmol/kg,high,molar_mass,,,1,day,,,,,
11699,0.5 mmol/kg/day/4W,0.5,0.5,mmol/kg,high,molar_mass,,,1,day,,,,,
11700,0.5 mmol/kg/day/4W,0.5,0.5,mmol/kg,high,molar_mass,,,1,day,,,,,
29005,0.6 mmoL/kg/day,0.6,0.6,mmol/kg,high,molar_mass,,,1,day,,,,,
29041,>0.6 mmoL/kg/day,0.6,0.6,mmol/kg,high,molar_mass,,,1,day,,,,,
29246,0.6 mmoL/kg/day,0.6,0.6,mmol/kg,high,molar_mass,,,1,day,,,,,
48246,0.7 mmol/kg/day/8-10D preg,0.7,0.7,mmol/kg,high,molar_mass,,,1,day,,,,,
29147,0.75 mmoL/kg/day,0.75,0.75,mmol/kg,high,molar_mass,,,1,day,,,,,
29168,0.8 mmol/kg/day,0.8,0.8,mmol/kg,high,molar_mass,,,1,day,,,,,
29169,0.8 mmol/kg/day,0.8,0.8,mmol/kg,high,molar_mass,,,1,day,,,,,
28960,0.9 mmol/kg/day,0.9,0.9,mmol/kg,high,molar_mass,,,1,day,,,,,
28968,1 mmoL/kg/day,1,1,mmol/kg,high,molar_mass,,,1,day,,,,,
28969,1 mmoL/kg/day,1,1,mmol/kg,high,molar_mass,,,1,day,,,,,
29006,1 mmoL/kg/day,1,1,mmol/kg,high,molar_mass,,,1,day,,,,,
29173,1 mmoL/kg/day,1,1,mmol/kg,high,molar_mass,,,1,day,,,,,
29174,1 mmoL/kg/day,1,1,mmol/kg,high,molar_mass,,,1,day,,,,,
11703,1 mmol/kg/day/10D,1,1,mmol/kg,high,molar_mass,,,1,day,,,,,
11704,1 mmol/kg/day/14D,1,1,mmol/kg,high,molar_mass,,,1,day,,,,,
11705,1 mmol/kg/day/20D,1,1,mmol/kg,high,molar_mass,,,1,day,,,,,
11708,1 mmol/kg/day/8D,1,1,mmol/kg,high,molar_mass,,,1,day,,,,,
11706,1 mmol/kg/day/4W,1,1,mmol/kg,high,molar_mass,,,1,day,,,,,
11707,1 mmol/kg/day/4W,1,1,mmol/kg,high,molar_mass,,,1,day,,,,,
11702,1 mmoL/kg/day,1,1,mmol/kg,high,molar_mass,,,1,day,,,,,
11709,1.1 mmol/kg/day/4W,1.1,1.1,mmol/kg,high,molar_mass,,,1,day,,,,,
29007,1.2 mmoL/kg/day,1.2,1.2,mmol/kg,high,molar_mass,,,1,day,,,,,
39276,1.2 mmol/kg/day/11-13D preg,1.2,1.2,mmol/kg,high,molar_mass,,,1,day,,,,,
39277,1.2 mmol/kg/day/8-10D preg,1.2,1.2,mmol/kg,high,molar_mass,,,1,day,,,,,
25143,1.4 mmol/kg/day/8-10D preg,1.4,1.4,mmol/kg,high,molar_mass,,,1,day,,,,,
28970,1.5 mmol/kg/day,1.5,1.5,mmol/kg,high,molar_mass,,,1,day,,,,,
29083,1.5 mmol/kg/day,1.5,1.5,mmol/kg,high,molar_mass,,,1,day,,,,,
29217,1.5 mmol/kg/day,1.5,1.5,mmol/kg,high,molar_mass,,,1,day,,,,,
11710,1.5 mmol/kg/day/4W,1.5,1.5,mmol/kg,high,molar_mass,,,1,day,,,,,
48247,1.51 mmol/kg/day/8-10D preg,1.51,1.51,mmol/kg,high,molar_mass,,,1,day,,,,,
25144,1.53 mmol/kg/day/8-10D preg,1.53,1.53,mmol/kg,high,molar_mass,,,1,day,,,,,
29250,1.6 mmol/kg/day,1.6,1.6,mmol/kg,high,molar_mass,,,1,day,,,,,
40652,1.82 mmol/kg/day/14D,1.82,1.82,mmol/kg,high,molar_mass,,,1,day,,,,,
45430,1.82 mmol/kg/day/10D,1.82,1.82,mmol/kg,high,molar_mass,,,1,day,,,,,
25145,1.95 mmol/kg/day/8-10D preg,1.95,1.95,mmol/kg,high,molar_mass,,,1,day,,,,,
29109,2 mmol/kg/day,2,2,mmol/kg,high,molar_mass,,,1,day,,,,,
29110,2 mmol/kg/day,2,2,mmol/kg,high,molar_mass,,,1,day,,,,,
29111,2 mmol/kg/day,2,2,mmol/kg,high,molar_mass,,,1,day,,,,,
29205,>2 mmol/kg/day,2,2,mmol/kg,high,molar_mass,,,1,day,,,,,
29259,2.0 mmol/kg/day,2,2,mmol/kg,high,molar_mass,,,1,day,,,,,
29260,2.0 mmol/kg/day,2,2,mmol/kg,high,molar_mass,,,1,day,,,,,
25146,2.11 mmol/kg/day/8-10D preg,2.11,2.11,mmol/kg,high,molar_mass,,,1,day,,,,,
29015,2.2 mmoL/kg/day,2.2,2.2,mmol/kg,high,molar_mass,,,1,day,,,,,
29042,>2.2 mmoL/kg/day,2.2,2.2,mmol/kg,high,molar_mass,,,1,day,,,,,
11729,2.2 mmol/kg/day/4W,2.2,2.2,mmol/kg,high,molar_mass,,,1,day,,,,,
29186,2.4 mmol/kg/day,2.4,2.4,mmol/kg,high,molar_mass,,,1,day,,,,,
29021,2.5 mmoL/kg/day,2.5,2.5,mmol/kg,high,molar_mass,,,1,day,,,,,
29022,2.5 mmoL/kg/day,2.5,2.5,mmol/kg,high,molar_mass,,,1,day,,,,,
29150,2.5 mmoL/kg/day,2.5,2.5,mmol/kg,high,molar_mass,,,1,day,,,,,
29151,2.5 mmoL/kg/day,2.5,2.5,mmol/kg,high,molar_mass,,,1,day,,,,,
29061,"2.5 mmol/kg/day, 5D",2.5,2.5,mmol/kg,high,molar_mass,,,1,day,,,,,
25147,2.7 mmol/kg/day/11-13D preg,2.7,2.7,mmol/kg,high,molar_mass,,,1,day,,,,,
48250,2.7 mmol/kg/day/8-10D preg,2.7,2.7,mmol/kg,high,molar_mass,,,1,day,,,,,
28976,3 mmoL/kg/day,3,3,mmol/kg,high,molar_mass,,,1,day,,,,,
28977,3 mmoL/kg/day,3,3,mmol/kg,high,molar_mass,,,1,day,,,,,
28978,3 mmoL/kg/day,3,3,mmol/kg,high,molar_mass,,,1,day,,,,,
29024,3 mmoL/kg/day,3,3,mmol/kg,high,molar_mass,,,1,day,,,,,
29223,3 mmoL/kg/day,3,3,mmol/kg,high,molar_mass,,,1,day,,,,,
29264,3.0 mmoL/kg/day,3,3,mmol/kg,high,molar_mass,,,1,day,,,,,
25151,3.35 mmol/kg/day/8-10D preg,3.35,3.35,mmol/kg,high,molar_mass,,,1,day,,,,,
29194,3.6 mmol/kg/day,3.6,3.6,mmol/kg,high,molar_mass,,,1,day,,,,,
48251,3.75 mmol/kg/day/8-10D preg,3.75,3.75,mmol/kg,high,molar_mass,,,1,day,,,,,
29196,4 mmol/kg/day,4,4,mmol/kg,high,molar_mass,,,1,day,,,,,
29197,4 mmol/kg/day,4,4,mmol/kg,high,molar_mass,,,1,day,,,,,
29268,4.2 mmol/kg/day,4.2,4.2,mmol/kg,high,molar_mass,,,1,day,,,,,
48252,4.54 mmol/kg/day/8-10D preg,4.54,4.54,mmol/kg,high,molar_mass,,,1,day,,,,,
25152,4.62 mmol/kg/day/8-10D preg,4.62,4.62,mmol/kg,high,molar_mass,,,1,day,,,,,
29269,4.9 mmol/kg/day,4.9,4.9,mmol/kg,high,molar_mass,,,1,day,,,,,
29026,5 mmoL/kg/day,5,5,mmol/kg,high,molar_mass,,,1,day,,,,,
29027,5 mmoL/kg/day,5,5,mmol/kg,high,molar_mass,,,1,day,,,,,
29153,5 mmoL/kg/day,5,5,mmol/kg,high,molar_mass,,,1,day,,,,,
48254,5.2 mmol/kg/day/11-13D preg,5.2,5.2,mmol/kg,high,molar_mass,,,1,day,,,,,
48255,5.2 mmol/kg/day/8-10D preg,5.2,5.2,mmol/kg,high,molar_mass,,,1,day,,,,,
29225,6 mmoL/kg/day,6,6,mmol/kg,high,molar_mass,,,1,day,,,,,
29226,6 mmoL/kg/day,6,6,mmol/kg,high,molar_mass,,,1,day,,,,,
29227,6 mmoL/kg/day,6,6,mmol/kg,high,molar_mass,,,1,day,,,,,
29201,7 mmol/kg/day,7,7,mmol/kg,high,molar_mass,,,1,day,,,,,
29202,7 mmol/kg/day,7,7,mmol/kg,high,molar_mass,,,1,day,,,,,
48257,7.3 mmol/kg/day/11-13D preg,7.3,7.3,mmol/kg,high,molar_mass,,,1,day,,,,,
29029,7.5 mmoL/kg/day,7.5,7.5,mmol/kg,high,molar_mass,,,1,day,,,,,
